"Transaction ID","hasException","exceptionTransferAmount"
"gs_8132","No",NA
"gs_8133","No",NA
"gs_8134","No",NA
"gs_8135","No",NA
"gs_8136","No",NA
"gs_8137","No",NA
"gs_8138","No",NA
"gs_8139","No",NA
"gs_8140","No",NA
"gs_8141","No",NA
"gs_8142","No",NA
"gs_8143","No",NA
"gs_8144","No",NA
"gs_8145","No",NA
"gs_8146","No",NA
"gs_8147","No",NA
"gs_8148","No",NA
"gs_8149","No",NA
"gs_8150","No",NA
"gs_8151","No",NA
"gs_8152","No",NA
"gs_8153","No",NA
"gs_8154","No",NA
"gs_8155","No",NA
"gs_8165","No",NA
"gs_8166","No",NA
"gs_8167","No",NA
"gs_8168","No",NA
"gs_8169","No",NA
"gs_8170","No",NA
"gs_8171","No",NA
"gs_8172","No",NA
"gs_8173","No",NA
"gs_8174","No",NA
"gs_8175","No",NA
"gs_8176","No",NA
"gs_8177","No",NA
"gs_8178","No",NA
"gs_8179","No",NA
"gs_8180","No",NA
"gs_8181","No",NA
"gs_8182","No",NA
"gs_8183","No",NA
"gs_8184","No",NA
"gs_8185","No",NA
"gs_8186","No",NA
"gs_8187","No",NA
"gs_8188","No",NA
"gs_8189","No",NA
"gs_8190","No",NA
"gs_8191","No",NA
"gs_8192","No",NA
"gs_8193","No",NA
"gs_8194","No",NA
"gs_8195","No",NA
"gs_8196","No",NA
"gs_8197","No",NA
"gs_8198","No",NA
"gs_8199","No",NA
"gs_8200","No",NA
"gs_8201","No",NA
"gs_8202","No",NA
"gs_8203","No",NA
"gs_8204","No",NA
"gs_8205","No",NA
"gs_8206","No",NA
"gs_8207","No",NA
"gs_8208","No",NA
"gs_8209","No",NA
"gs_8210","No",NA
"gs_8211","No",NA
"gs_8212","No",NA
"gs_8213","No",NA
"gs_8214","No",NA
"gs_8215","No",NA
"gs_8216","No",NA
"gs_8217","No",NA
"gs_8218","No",NA
"gs_8219","No",NA
"gs_8220","No",NA
"gs_8221","No",NA
"gs_8222","No",NA
"gs_8223","No",NA
"gs_8224","No",NA
"gs_8225","No",NA
"gs_8226","No",NA
"gs_8227","No",NA
"gs_8228","No",NA
"gs_8229","No",NA
"gs_8230","No",NA
"gs_8231","No",NA
"gs_8232","No",NA
"gs_8233","No",NA
"gs_8234","No",NA
"gs_8235","No",NA
"gs_8236","No",NA
"gs_8237","No",NA
"gs_8238","No",NA
"gs_8239","No",NA
"gs_8240","No",NA
"gs_8241","No",NA
"gs_8242","No",NA
"gs_8243","No",NA
"gs_8244","No",NA
"gs_8245","No",NA
"gs_8246","No",NA
"gs_8247","No",NA
"gs_8248","No",NA
"gs_8249","No",NA
"gs_8250","No",NA
"gs_8251","No",NA
"gs_8252","No",NA
"gs_8253","No",NA
"gs_8254","No",NA
"gs_8255","No",NA
"gs_8256","No",NA
"gs_8257","No",NA
"gs_8258","No",NA
"gs_8264","No",NA
"gs_8265","No",NA
"gs_8266","No",NA
"gs_8267","No",NA
"gs_8268","No",NA
"gs_8269","No",NA
"gs_8270","No",NA
"gs_8272","No",NA
"gs_8397","No",NA
"gs_8398","No",NA
"gs_8399","No",NA
"gs_8400","No",NA
"gs_8401","No",NA
"gs_8402","No",NA
"gs_8403","No",NA
"gs_8404","No",NA
"gs_8405","No",NA
"gs_8406","No",NA
"gs_8407","No",NA
"gs_8408","No",NA
"gs_8409","No",NA
"gs_8410","No",NA
"gs_8411","No",NA
"gs_8412","No",NA
"gs_8413","No",NA
"gs_8414","No",NA
"gs_8415","No",NA
"gs_8416","No",NA
"gs_8417","No",NA
"gs_8418","No",NA
"gs_8419","No",NA
"gs_8420","No",NA
"gs_8421","No",NA
"gs_8422","No",NA
"gs_8423","No",NA
"gs_8424","No",NA
"gs_8425","No",NA
"gs_8426","No",NA
"gs_8427","No",NA
"gs_8428","No",NA
"gs_8429","No",NA
"gs_8430","No",NA
"gs_8431","No",NA
"gs_8432","No",NA
"gs_8433","No",NA
"gs_8434","No",NA
"gs_8435","No",NA
"gs_8436","No",NA
"gs_8437","No",NA
"gs_8438","No",NA
"gs_8439","No",NA
"gs_8440","No",NA
"gs_8441","No",NA
"gs_8442","No",NA
"gs_8443","No",NA
"gs_8444","No",NA
"gs_8445","No",NA
"gs_8446","No",NA
"gs_8447","No",NA
"gs_8448","No",NA
"gs_8449","No",NA
"gs_8450","No",NA
"gs_8451","No",NA
"gs_8452","No",NA
"gs_8453","No",NA
"gs_8454","No",NA
"gs_8455","No",NA
"gs_8456","No",NA
"gs_8457","No",NA
"gs_8458","No",NA
"gs_8459","No",NA
"gs_8460","No",NA
"gs_8461","No",NA
"gs_8462","No",NA
"gs_8463","No",NA
"gs_8464","No",NA
"gs_8465","No",NA
"gs_8466","No",NA
"gs_8467","No",NA
"gs_8468","No",NA
"gs_8469","No",NA
"gs_8470","No",NA
"gs_8471","No",NA
"gs_8472","No",NA
"gs_8473","No",NA
"gs_8474","No",NA
"gs_8475","No",NA
"gs_8476","No",NA
"gs_8477","No",NA
"gs_8478","No",NA
"gs_8479","No",NA
"gs_8480","No",NA
"gs_8481","No",NA
"gs_8482","No",NA
"gs_8483","No",NA
"gs_8491","No",NA
"gs_8492","No",NA
"gs_8493","No",NA
"gs_8494","No",NA
"gs_8495","No",NA
"gs_8496","No",NA
"gs_8497","No",NA
"gs_8498","No",NA
"gs_8499","No",NA
"gs_8500","No",NA
"gs_8501","No",NA
"gs_8502","No",NA
"gs_8503","No",NA
"gs_8504","No",NA
"gs_8505","No",NA
"gs_8506","No",NA
"gs_8507","No",NA
"gs_8508","No",NA
"gs_8509","No",NA
"gs_8510","No",NA
"gs_8511","No",NA
"gs_8512","No",NA
"gs_8513","No",NA
"gs_8514","No",NA
"gs_8515","No",NA
"gs_8516","No",NA
"gs_8517","No",NA
"gs_8518","No",NA
"gs_8519","No",NA
"gs_8520","No",NA
"gs_8521","No",NA
"gs_8522","No",NA
"gs_8523","No",NA
"gs_8524","No",NA
"gs_8525","No",NA
"gs_8526","No",NA
"gs_8527","No",NA
"gs_8528","No",NA
"gs_8529","No",NA
"gs_8530","No",NA
"gs_8531","No",NA
"gs_8532","No",NA
"gs_8533","No",NA
"gs_8534","No",NA
"gs_8535","No",NA
"gs_8536","No",NA
"gs_8537","No",NA
"gs_8538","No",NA
"gs_8539","No",NA
"gs_8540","No",NA
"gs_8541","No",NA
"gs_8542","No",NA
"gs_8543","No",NA
"gs_8544","No",NA
"gs_8545","No",NA
"gs_8546","No",NA
"gs_8547","No",NA
"gs_8548","No",NA
"gs_8549","No",NA
"gs_8550","No",NA
"gs_8551","No",NA
"gs_8552","No",NA
"gs_8553","No",NA
"gs_8561","No",NA
"gs_8562","No",NA
"gs_8563","No",NA
"gs_8564","No",NA
"gs_8565","No",NA
"gs_8566","No",NA
"gs_8568","No",NA
"gs_8575","No",NA
"gs_8577","No",NA
"gs_8658","No",NA
"gs_8675","No",NA
"gs_8676","No",NA
"gs_8732","No",NA
"gs_8750","No",NA
"gs_8765","No",NA
"gs_8766","No",NA
"gs_8865","No",NA
"gs_8921","No",NA
"gs_9018","No",NA
"gs_9048","No",NA
"gs_9056","No",NA
"gs_9148","No",NA
"gs_9153","No",NA
"gs_9154","No",NA
"gs_9155","No",NA
"gs_9156","No",NA
"gs_9157","No",NA
"gs_9158","No",NA
"gs_9159","No",NA
"gs_9160","No",NA
"gs_9161","No",NA
"gs_9162","No",NA
"gs_9163","No",NA
"gs_9164","No",NA
"gs_9165","No",NA
"gs_9166","No",NA
"gs_9167","No",NA
"gs_9168","No",NA
"gs_9169","No",NA
"gs_9170","No",NA
"gs_9171","No",NA
"gs_9172","No",NA
"gs_9173","No",NA
"gs_9174","No",NA
"gs_9175","No",NA
"gs_9176","No",NA
"gs_9177","No",NA
"gs_9178","No",NA
"gs_9179","No",NA
"gs_9180","No",NA
"gs_9181","No",NA
"gs_9182","No",NA
"gs_9183","No",NA
"gs_9184","No",NA
"gs_9185","No",NA
"gs_9186","No",NA
"gs_9187","No",NA
"gs_9188","No",NA
"gs_9189","No",NA
"gs_9190","No",NA
"gs_9191","No",NA
"gs_9192","No",NA
"gs_9193","No",NA
"gs_9194","No",NA
"gs_9195","No",NA
"gs_9196","No",NA
"gs_9197","No",NA
"gs_9198","No",NA
"gs_9199","No",NA
"gs_9200","No",NA
"gs_9201","No",NA
"gs_9202","No",NA
"gs_9203","No",NA
"gs_9204","No",NA
"gs_9205","No",NA
"gs_9207","No",NA
"gs_9208","No",NA
"gs_9211","No",NA
"gs_9212","No",NA
"gs_9213","No",NA
"gs_9214","No",NA
"gs_9215","No",NA
"gs_9216","No",NA
"gs_9217","No",NA
"gs_9218","No",NA
"gs_9219","No",NA
"gs_9220","No",NA
"gs_9221","No",NA
"gs_9222","No",NA
"gs_9223","No",NA
"gs_9224","No",NA
"gs_9225","No",NA
"gs_9226","No",NA
"gs_9227","No",NA
"gs_9228","No",NA
"gs_9229","No",NA
"gs_9230","No",NA
"gs_9231","No",NA
"gs_9232","No",NA
"gs_9233","No",NA
"gs_9234","No",NA
"gs_9235","No",NA
"gs_9236","No",NA
"gs_9237","No",NA
"gs_9238","No",NA
"gs_9239","No",NA
"gs_9240","No",NA
"gs_9241","No",NA
"gs_9242","No",NA
"gs_9243","No",NA
"gs_9244","No",NA
"gs_9245","No",NA
"gs_9246","No",NA
"gs_9247","No",NA
"gs_9248","No",NA
"gs_9249","No",NA
"gs_9250","No",NA
"gs_9251","No",NA
"gs_9252","No",NA
"gs_9253","No",NA
"gs_9254","No",NA
"gs_9255","No",NA
"gs_9256","No",NA
"gs_9257","No",NA
"gs_9258","No",NA
"gs_9259","No",NA
"gs_9260","No",NA
"gs_9262","No",NA
"gs_9263","No",NA
"gs_9264","No",NA
"gs_9268","No",NA
"gs_9269","No",NA
"gs_9270","No",NA
"gs_9271","No",NA
"gs_9272","No",NA
"gs_9273","No",NA
"gs_9274","No",NA
"gs_9275","No",NA
"gs_9276","No",NA
"gs_9582","No",NA
"gs_9598","No",NA
"gs_9624","No",NA
"gs_10090","No",NA
"gs_10314","No",NA
"gs_10477","No",NA
"gs_10584","No",NA
"gs_10608","No",NA
"gs_10688","No",NA
"gs_10742","No",NA
"gs_10743","No",NA
"gs_10744","No",NA
"gs_10764","No",NA
"gs_10774","No",NA
"gs_10779","No",NA
"gs_10785","No",NA
"gs_10786","No",NA
"gs_10794","No",NA
"gs_10818","No",NA
"gs_10825","No",NA
"gs_10860","No",NA
"gs_10861","No",NA
"gs_10862","No",NA
"gs_10905","No",NA
"gs_11047","No",NA
"gs_11114","No",NA
"gs_11121","No",NA
"gs_11122","No",NA
"gs_11123","No",NA
"gs_11124","No",NA
"gs_11125","No",NA
"gs_11126","No",NA
"gs_11127","No",NA
"gs_11128","No",NA
"gs_11129","No",NA
"gs_11130","No",NA
"gs_11131","No",NA
"gs_11132","No",NA
"gs_11133","No",NA
"gs_11134","No",NA
"gs_11135","No",NA
"gs_11136","No",NA
"gs_11137","No",NA
"gs_11138","No",NA
"gs_11139","No",NA
"gs_11140","No",NA
"gs_11141","No",NA
"gs_11142","No",NA
"gs_11143","No",NA
"gs_11144","No",NA
"gs_11145","No",NA
"gs_11146","No",NA
"gs_11147","No",NA
"gs_11148","No",NA
"gs_11149","No",NA
"gs_11150","No",NA
"gs_11151","No",NA
"gs_11152","No",NA
"gs_11153","No",NA
"gs_11154","No",NA
"gs_11155","No",NA
"gs_11156","No",NA
"gs_11157","No",NA
"gs_11158","No",NA
"gs_11159","No",NA
"gs_11160","No",NA
"gs_11161","No",NA
"gs_11162","No",NA
"gs_11170","No",NA
"gs_11171","No",NA
"gs_11172","No",NA
"gs_11173","No",NA
"gs_11174","No",NA
"gs_11175","No",NA
"gs_11176","No",NA
"gs_11177","No",NA
"gs_11178","No",NA
"gs_11179","No",NA
"gs_11180","No",NA
"gs_11181","No",NA
"gs_11182","No",NA
"gs_11183","No",NA
"gs_11184","No",NA
"gs_11185","No",NA
"gs_11186","No",NA
"gs_11187","No",NA
"gs_11188","No",NA
"gs_11189","No",NA
"gs_11190","No",NA
"gs_11191","No",NA
"gs_11192","No",NA
"gs_11193","No",NA
"gs_11194","No",NA
"gs_11195","No",NA
"gs_11196","No",NA
"gs_11197","No",NA
"gs_11198","No",NA
"gs_11199","No",NA
"gs_11200","No",NA
"gs_11201","No",NA
"gs_11202","No",NA
"gs_11203","No",NA
"gs_11204","No",NA
"gs_11205","No",NA
"gs_11206","No",NA
"gs_11207","No",NA
"gs_11208","No",NA
"gs_11209","No",NA
"gs_11210","No",NA
"gs_11211","No",NA
"gs_11212","No",NA
"gs_11213","No",NA
"gs_11214","No",NA
"gs_11215","No",NA
"gs_11216","No",NA
"gs_11217","No",NA
"gs_11218","No",NA
"gs_11219","No",NA
"gs_11221","No",NA
"gs_11222","No",NA
"gs_11223","No",NA
"gs_11224","No",NA
"gs_11225","No",NA
"gs_11226","No",NA
"gs_11227","No",NA
"gs_11228","No",NA
"gs_11229","No",NA
"gs_11230","No",NA
"gs_11231","No",NA
"gs_11232","No",NA
"gs_11233","No",NA
"gs_11234","No",NA
"gs_11235","No",NA
"gs_11236","No",NA
"gs_11237","No",NA
"gs_11238","No",NA
"gs_11239","No",NA
"gs_11240","No",NA
"gs_11241","No",NA
"gs_11242","No",NA
"gs_11243","No",NA
"gs_11244","No",NA
"gs_11245","No",NA
"gs_11246","No",NA
"gs_11247","No",NA
"gs_11248","No",NA
"gs_11249","No",NA
"gs_11250","No",NA
"gs_11251","No",NA
"gs_11252","No",NA
"gs_11253","No",NA
"gs_11254","No",NA
"gs_11255","No",NA
"gs_11256","No",NA
"gs_11257","No",NA
"gs_11295","No",NA
"gs_11296","No",NA
"gs_11297","No",NA
"gs_11298","No",NA
"gs_11299","No",NA
"gs_11300","No",NA
"gs_11301","No",NA
"gs_11302","No",NA
"gs_11303","No",NA
"gs_11304","No",NA
"gs_11305","No",NA
"gs_11306","No",NA
"gs_11307","No",NA
"gs_11308","No",NA
"gs_11309","No",NA
"gs_11310","No",NA
"gs_11344","No",NA
"gs_11346","No",NA
"gs_11380","No",NA
"gs_11416","No",NA
"gs_11417","No",NA
"gs_11418","No",NA
"gs_11692","No",NA
"gs_11701","No",NA
"gs_11714","No",NA
"gs_11730","No",NA
"gs_11751","No",NA
"gs_11763","No",NA
"gs_11825","No",NA
"gs_11880","No",NA
"gs_11889","No",NA
"gs_11926","No",NA
"gs_11927","No",NA
"gs_12120","No",NA
"gs_12250","No",NA
"gs_12264","No",NA
"gs_12278","No",NA
"gs_12317","No",NA
"gs_12349","No",NA
"gs_12357","No",NA
"gs_12372","No",NA
"gs_12377","No",NA
"gs_12466","No",NA
"gs_12488","No",NA
"gs_12538","No",NA
"gs_12666","No",NA
"gs_12736","No",NA
"gs_12916","No",NA
"gs_12917","No",NA
"gs_12918","No",NA
"gs_13137","No",NA
"gs_13205","No",NA
"gs_13264","No",NA
"gs_13292","No",NA
"gs_13293","No",NA
"gs_13330","No",NA
"gs_13331","No",NA
"gs_13362","No",NA
"gs_13363","No",NA
"gs_13364","No",NA
"gs_13365","No",NA
"gs_13396","No",NA
"gs_13412","No",NA
"gs_13418","No",NA
"gs_13436","No",NA
"gs_13438","No",NA
"gs_13480","No",NA
"gs_13487","No",NA
"gs_13502","No",NA
"gs_13507","No",NA
"gs_13516","No",NA
"gs_13518","No",NA
"gs_13550","No",NA
"gs_13956","No",NA
"gs_13957","No",NA
"gs_13958","No",NA
"gs_13959","No",NA
"gs_13960","No",NA
"gs_13961","No",NA
"gs_13962","No",NA
"gs_13963","No",NA
"gs_13964","No",NA
"gs_13965","No",NA
"gs_13966","No",NA
"gs_13967","No",NA
"gs_13968","No",NA
"gs_13969","No",NA
"gs_13970","No",NA
"gs_13971","No",NA
"gs_13972","No",NA
"gs_13973","No",NA
"gs_13974","No",NA
"gs_13975","No",NA
"gs_13976","No",NA
"gs_13977","No",NA
"gs_13978","No",NA
"gs_13979","No",NA
"gs_13980","No",NA
"gs_13981","No",NA
"gs_13982","No",NA
"gs_13983","No",NA
"gs_13984","No",NA
"gs_13985","No",NA
"gs_13986","No",NA
"gs_13987","No",NA
"gs_13988","No",NA
"gs_13989","No",NA
"gs_13990","No",NA
"gs_13991","No",NA
"gs_13992","No",NA
"gs_13993","No",NA
"gs_13994","No",NA
"gs_13995","No",NA
"gs_13996","No",NA
"gs_13997","No",NA
"gs_13998","No",NA
"gs_13999","No",NA
"gs_14000","No",NA
"gs_14001","No",NA
"gs_14002","No",NA
"gs_14003","No",NA
"gs_14004","No",NA
"gs_14005","No",NA
"gs_14006","No",NA
"gs_14007","No",NA
"gs_14008","No",NA
"gs_14009","No",NA
"gs_14010","No",NA
"gs_14011","No",NA
"gs_14012","No",NA
"gs_14013","No",NA
"gs_14014","No",NA
"gs_14015","No",NA
"gs_14016","No",NA
"gs_14028","No",NA
"gs_14029","No",NA
"gs_14030","No",NA
"gs_14031","No",NA
"gs_14032","No",NA
"gs_14033","No",NA
"gs_14034","No",NA
"gs_14035","No",NA
"gs_14036","No",NA
"gs_14037","No",NA
"gs_14038","No",NA
"gs_14039","No",NA
"gs_14040","No",NA
"gs_14041","No",NA
"gs_14042","No",NA
"gs_14043","No",NA
"gs_14044","No",NA
"gs_14045","No",NA
"gs_14046","No",NA
"gs_14047","No",NA
"gs_14048","No",NA
"gs_14049","No",NA
"gs_14050","No",NA
"gs_14051","No",NA
"gs_14052","No",NA
"gs_14053","No",NA
"gs_14054","No",NA
"gs_14055","No",NA
"gs_14056","No",NA
"gs_14057","No",NA
"gs_14058","No",NA
"gs_14059","No",NA
"gs_14060","No",NA
"gs_14061","No",NA
"gs_14062","No",NA
"gs_14063","No",NA
"gs_14064","No",NA
"gs_14065","No",NA
"gs_14066","No",NA
"gs_14067","No",NA
"gs_14068","No",NA
"gs_14069","No",NA
"gs_14085","No",NA
"gs_14086","No",NA
"gs_14157","No",NA
"gs_14208","No",NA
"gs_14220","No",NA
"gs_14418","No",NA
"gs_14446","No",NA
"gs_14459","No",NA
"gs_14468","No",NA
"gs_14471","No",NA
"gs_14472","No",NA
"gs_14476","No",NA
"gs_14477","No",NA
"gs_14478","No",NA
"gs_14530","No",NA
"gs_14556","No",NA
"gs_14617","No",NA
"gs_14734","No",NA
"gs_14735","No",NA
"gs_14737","No",NA
"gs_14738","No",NA
"gs_14739","No",NA
"gs_14819","No",NA
"gs_14935","No",NA
"gs_14990","No",NA
"gs_14997","No",NA
"gs_15003","No",NA
"gs_15008","No",NA
"gs_15009","No",NA
"gs_15022","No",NA
"gs_15030","No",NA
"gs_15033","No",NA
"gs_15222","No",NA
"gs_15237","No",NA
"gs_15240","No",NA
"gs_15262","No",NA
"gs_15340","No",NA
"gs_15437","No",NA
"gs_15446","No",NA
"gs_15450","No",NA
"gs_15451","No",NA
"gs_15452","No",NA
"gs_15454","No",NA
"gs_15486","No",NA
"gs_15516","No",NA
"gs_15534","No",NA
"gs_15544","No",NA
"gs_15556","No",NA
"gs_15640","No",NA
"gs_15824","No",NA
"gs_15869","No",NA
"gs_15871","No",NA
"gs_15873","No",NA
"gs_15875","No",NA
"gs_15885","No",NA
"gs_15897","No",NA
"gs_15901","No",NA
"gs_15902","No",NA
"gs_15903","No",NA
"gs_15904","No",NA
"gs_15905","No",NA
"gs_15906","No",NA
"gs_15907","No",NA
"gs_15908","No",NA
"gs_15909","No",NA
"gs_15910","No",NA
"gs_15911","No",NA
"gs_15912","No",NA
"gs_15913","No",NA
"gs_15914","No",NA
"gs_15915","No",NA
"gs_15916","No",NA
"gs_15917","No",NA
"gs_15918","No",NA
"gs_15919","No",NA
"gs_15920","No",NA
"gs_15921","No",NA
"gs_15922","No",NA
"gs_15923","No",NA
"gs_15924","No",NA
"gs_15925","No",NA
"gs_15926","No",NA
"gs_15927","No",NA
"gs_15928","No",NA
"gs_15929","No",NA
"gs_15930","No",NA
"gs_15931","No",NA
"gs_15932","No",NA
"gs_15933","No",NA
"gs_15934","No",NA
"gs_15935","No",NA
"gs_15936","No",NA
"gs_15954","No",NA
"gs_15955","No",NA
"gs_15956","No",NA
"gs_15957","No",NA
"gs_15958","No",NA
"gs_15959","No",NA
"gs_15960","No",NA
"gs_15961","No",NA
"gs_15962","No",NA
"gs_15963","No",NA
"gs_15964","No",NA
"gs_15965","No",NA
"gs_15966","No",NA
"gs_15970","No",NA
"gs_15971","No",NA
"gs_15972","No",NA
"gs_15973","No",NA
"gs_15974","No",NA
"gs_15975","No",NA
"gs_15976","No",NA
"gs_15977","No",NA
"gs_15978","No",NA
"gs_15979","No",NA
"gs_15994","No",NA
"gs_15995","No",NA
"gs_16017","No",NA
"gs_16114","No",NA
"gs_16213","No",NA
"gs_16402","No",NA
"gs_16403","No",NA
"gs_16427","No",NA
"gs_16431","No",NA
"gs_16453","No",NA
"gs_16455","No",NA
"gs_16619","No",NA
"gs_16645","No",NA
"gs_16663","No",NA
"gs_16676","No",NA
"gs_16831","No",NA
"gs_16832","No",NA
"gs_16833","No",NA
"gs_16834","No",NA
"gs_16993","No",NA
"gs_17060","No",NA
"gs_17110","No",NA
"gs_17111","No",NA
"gs_17112","No",NA
"gs_17130","No",NA
"gs_17158","No",NA
"gs_17161","No",NA
"gs_17162","No",NA
"gs_17163","No",NA
"gs_17164","No",NA
"gs_17165","No",NA
"gs_17166","No",NA
"gs_17169","No",NA
"gs_17180","No",NA
"gs_17182","No",NA
"gs_17327","No",NA
"gs_17417","No",NA
"gs_17470","No",NA
"gs_17471","No",NA
"gs_17472","No",NA
"gs_17473","No",NA
"gs_17474","No",NA
"gs_17475","No",NA
"gs_17476","No",NA
"gs_17477","No",NA
"gs_17478","No",NA
"gs_17479","No",NA
"gs_17480","No",NA
"gs_17481","No",NA
"gs_17482","No",NA
"gs_17483","No",NA
"gs_17484","No",NA
"gs_17485","No",NA
"gs_17486","No",NA
"gs_17487","No",NA
"gs_17488","No",NA
"gs_17489","No",NA
"gs_17490","No",NA
"gs_17491","No",NA
"gs_17492","No",NA
"gs_17493","No",NA
"gs_17494","No",NA
"gs_17495","No",NA
"gs_17496","No",NA
"gs_17497","No",NA
"gs_17498","No",NA
"gs_17499","No",NA
"gs_17500","No",NA
"gs_17501","No",NA
"gs_17502","No",NA
"gs_17503","No",NA
"gs_17504","No",NA
"gs_17505","No",NA
"gs_17506","No",NA
"gs_17507","No",NA
"gs_17508","No",NA
"gs_17509","No",NA
"gs_17510","No",NA
"gs_17511","No",NA
"gs_17512","No",NA
"gs_17513","No",NA
"gs_17514","No",NA
"gs_17515","No",NA
"gs_17516","No",NA
"gs_17517","No",NA
"gs_17518","No",NA
"gs_17519","No",NA
"gs_17520","No",NA
"gs_17521","No",NA
"gs_17522","No",NA
"gs_17523","No",NA
"gs_17524","No",NA
"gs_17525","No",NA
"gs_17526","No",NA
"gs_17527","No",NA
"gs_17528","No",NA
"gs_17529","No",NA
"gs_17530","No",NA
"gs_17531","No",NA
"gs_17532","No",NA
"gs_17533","No",NA
"gs_17534","No",NA
"gs_17535","No",NA
"gs_17536","No",NA
"gs_17537","No",NA
"gs_17538","No",NA
"gs_17539","No",NA
"gs_17540","No",NA
"gs_17541","No",NA
"gs_17542","No",NA
"gs_17543","No",NA
"gs_17544","No",NA
"gs_17545","No",NA
"gs_17546","No",NA
"gs_17547","No",NA
"gs_17548","No",NA
"gs_17549","No",NA
"gs_17550","No",NA
"gs_17551","No",NA
"gs_17552","No",NA
"gs_17553","No",NA
"gs_17554","No",NA
"gs_17555","No",NA
"gs_17556","No",NA
"gs_17557","No",NA
"gs_17558","No",NA
"gs_17559","No",NA
"gs_17560","No",NA
"gs_17561","No",NA
"gs_17562","No",NA
"gs_17563","No",NA
"gs_17564","No",NA
"gs_17565","No",NA
"gs_17566","No",NA
"gs_17567","No",NA
"gs_17568","No",NA
"gs_17569","No",NA
"gs_17659","No",NA
"gs_17660","No",NA
"gs_17661","No",NA
"gs_17662","No",NA
"gs_17663","No",NA
"gs_17664","No",NA
"gs_17665","No",NA
"gs_17666","No",NA
"gs_17667","No",NA
"gs_17668","No",NA
"gs_17669","No",NA
"gs_17670","No",NA
"gs_17671","No",NA
"gs_17672","No",NA
"gs_17673","No",NA
"gs_17674","No",NA
"gs_17675","No",NA
"gs_17676","No",NA
"gs_17677","No",NA
"gs_17678","No",NA
"gs_17679","No",NA
"gs_17680","No",NA
"gs_17681","No",NA
"gs_17682","No",NA
"gs_17683","No",NA
"gs_17684","No",NA
"gs_17685","No",NA
"gs_17686","No",NA
"gs_17687","No",NA
"gs_17688","No",NA
"gs_17689","No",NA
"gs_17690","No",NA
"gs_17691","No",NA
"gs_17692","No",NA
"gs_17693","No",NA
"gs_17702","No",NA
"gs_17973","No",NA
"gs_17989","No",NA
"gs_18003","No",NA
"gs_18041","No",NA
"gs_18042","No",NA
"gs_18046","No",NA
"gs_18051","No",NA
"gs_18059","No",NA
"gs_18080","No",NA
"gs_18201","No",NA
"gs_18202","No",NA
"gs_18203","No",NA
"gs_18204","No",NA
"gs_18578","No",NA
"gs_18618","No",NA
"gs_18648","No",NA
"gs_18855","No",NA
"gs_18876","No",NA
"gs_18877","No",NA
"gs_18965","No",NA
"gs_19360","No",NA
"gs_19361","No",NA
"gs_19388","No",NA
"gs_19389","No",NA
"gs_19390","No",NA
"gs_19391","No",NA
"gs_19392","No",NA
"gs_19393","No",NA
"gs_19394","No",NA
"gs_19395","No",NA
"gs_19396","No",NA
"gs_19397","No",NA
"gs_19398","No",NA
"gs_19399","No",NA
"gs_19400","No",NA
"gs_19401","No",NA
"gs_19402","No",NA
"gs_19414","No",NA
"gs_19415","No",NA
"gs_19416","No",NA
"gs_19417","No",NA
"gs_19418","No",NA
"gs_19419","No",NA
"gs_19420","No",NA
"gs_19421","No",NA
"gs_19422","No",NA
"gs_19423","No",NA
"gs_19424","No",NA
"gs_19425","No",NA
"gs_19426","No",NA
"gs_19427","No",NA
"gs_19428","No",NA
"gs_19429","No",NA
"gs_19430","No",NA
"gs_19431","No",NA
"gs_19432","No",NA
"gs_19433","No",NA
"gs_19434","No",NA
"gs_19435","No",NA
"gs_19436","No",NA
"gs_19437","No",NA
"gs_19438","No",NA
"gs_19439","No",NA
"gs_19440","No",NA
"gs_19441","No",NA
"gs_19442","No",NA
"gs_19443","No",NA
"gs_19461","No",NA
"gs_19462","No",NA
"gs_19611","No",NA
"gs_19614","No",NA
"gs_19615","No",NA
"gs_19616","No",NA
"gs_19617","No",NA
"gs_19618","No",NA
"gs_19619","No",NA
"gs_19620","No",NA
"gs_19621","No",NA
"gs_19622","No",NA
"gs_19623","No",NA
"gs_19624","No",NA
"gs_19625","No",NA
"gs_19626","No",NA
"gs_19627","No",NA
"gs_19628","No",NA
"gs_19629","No",NA
"gs_19630","No",NA
"gs_19631","No",NA
"gs_19632","No",NA
"gs_19646","No",NA
"gs_19647","No",NA
"gs_19648","No",NA
"gs_19649","No",NA
"gs_19650","No",NA
"gs_19651","No",NA
"gs_19652","No",NA
"gs_19653","No",NA
"gs_19654","No",NA
"gs_19655","No",NA
"gs_19656","No",NA
"gs_19657","No",NA
"gs_19658","No",NA
"gs_19659","No",NA
"gs_19660","No",NA
"gs_19661","No",NA
"gs_19662","No",NA
"gs_19663","No",NA
"gs_19664","No",NA
"gs_19665","No",NA
"gs_19666","No",NA
"gs_19667","No",NA
"gs_19668","No",NA
"gs_19669","No",NA
"gs_19670","No",NA
"gs_19671","No",NA
"gs_19672","No",NA
"gs_19673","No",NA
"gs_19674","No",NA
"gs_19675","No",NA
"gs_19676","No",NA
"gs_19698","No",NA
"gs_19699","No",NA
"gs_19700","No",NA
"gs_19701","No",NA
"gs_19702","No",NA
"gs_19703","No",NA
"gs_19704","No",NA
"gs_19705","No",NA
"gs_19709","No",NA
"gs_19744","No",NA
